# gapseq version: 1.2 54b56c7c
# Transporter sequence DB md5sum: b99a77e (2023-11-25)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|P94360|3.A.1.1.34	57.282	7.27e-108	344	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2582266	2581355	transporter
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|P94360|3.A.1.1.34	57.282	7.27e-108	344	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2582266	2581355	transporter
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	L-arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|P94360|3.A.1.1.34	57.282	7.27e-108	344	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2582266	2581355	transporter
gnl|TC-DB|G3LHY9|3.A.1.1.35	3.A.1.1.35	glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|G3LHY9|3.A.1.1.35	34.639	3.23e-59	203	89	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2582314	2581346	transporter
gnl|TC-DB|J6RCW6|3.A.1.135.7	3.A.1.135.7	chloride	EX_cpd00099_e0	rxn18355,rxn18908	gnl|TC-DB|J6RCW6|3.A.1.135.7	45.488	1.15e-153	485	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1027782	1026157	transporter
gnl|TC-DB|Q9WYQ2|3.A.1.1.38	3.A.1.1.38	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|Q9WYQ2|3.A.1.1.38	45.794	1.02e-83	274	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1455582	1456544	transporter
gnl|TC-DB|P77279|3.A.1.139.2	3.A.1.139.2	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P77279|3.A.1.139.2	37.255	1.54e-28	109	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2096174	2096770	transporter
gnl|TC-DB|P77279|3.A.1.139.2	3.A.1.139.2	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P77279|3.A.1.139.2	37.255	1.54e-28	109	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2096174	2096770	transporter
gnl|TC-DB|Q8NMV3|3.A.1.1.45	3.A.1.1.4	D-mannitol	EX_cpd00314_e0	rxn13853	gnl|TC-DB|Q8NMV3|3.A.1.1.45	99.774	0.0	838	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2579564	2578236	transporter
gnl|TC-DB|Q8NMV3|3.A.1.1.45	3.A.1.1.4	lactose	EX_cpd00208_e0	rxn05598	gnl|TC-DB|Q8NMV3|3.A.1.1.45	99.774	0.0	838	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2579564	2578236	transporter
gnl|TC-DB|Q8NMV3|3.A.1.1.45	3.A.1.1.4	maltodextrin	EX_cpd11976_e0	rxn11140	gnl|TC-DB|Q8NMV3|3.A.1.1.45	99.774	0.0	838	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2579564	2578236	transporter
gnl|TC-DB|Q8NMV3|3.A.1.1.45	3.A.1.1.4	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q8NMV3|3.A.1.1.45	99.774	0.0	838	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2579564	2578236	transporter
gnl|TC-DB|Q8NMV3|3.A.1.1.45	3.A.1.1.4	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|Q8NMV3|3.A.1.1.45	99.774	0.0	838	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2579564	2578236	transporter
gnl|TC-DB|Q8NMV3|3.A.1.1.45	3.A.1.1.4	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q8NMV3|3.A.1.1.45	99.774	0.0	838	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2579564	2578236	transporter
gnl|TC-DB|G4FGN7|3.A.1.1.41	3.A.1.1.41	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|G4FGN7|3.A.1.1.41	41.060	4.37e-57	194	96	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	746380	745505	transporter
gnl|TC-DB|Q9A197|3.A.1.14.14	3.A.1.14.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9A197|3.A.1.14.14	50.794	1.03e-81	264	98	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	683301	682546	transporter
gnl|TC-DB|Q9A197|3.A.1.14.14	3.A.1.14.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9A197|3.A.1.14.14	50.794	1.03e-81	264	98	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	683301	682546	transporter
gnl|TC-DB|Q9A197|3.A.1.14.14	3.A.1.14.1	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q9A197|3.A.1.14.14	50.794	1.03e-81	264	98	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	683301	682546	transporter
gnl|TC-DB|Q99YA3|3.A.1.14.10	3.A.1.14.10	Ferrichrome	EX_cpd03724_e0	rxn05188,rxn08493	gnl|TC-DB|Q99YA3|3.A.1.14.10	34.459	7.37e-29	114	86	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	531646	530765	transporter
gnl|TC-DB|Q57130|3.A.1.14.11	3.A.1.14.11	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q57130|3.A.1.14.11	34.796	6.56e-40	147	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	413768	414709	transporter
gnl|TC-DB|Q9RK11|3.A.1.14.13	3.A.1.14.13	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9RK11|3.A.1.14.13	55.472	2.98e-73	241	94	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	683319	682525	transporter
gnl|TC-DB|Q9RK11|3.A.1.14.13	3.A.1.14.13	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9RK11|3.A.1.14.13	55.472	2.98e-73	241	94	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	683319	682525	transporter
gnl|TC-DB|Q9A197|3.A.1.14.14	3.A.1.14.14	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9A197|3.A.1.14.14	50.794	1.03e-81	264	98	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	683301	682546	transporter
gnl|TC-DB|Q9A197|3.A.1.14.14	3.A.1.14.14	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9A197|3.A.1.14.14	50.794	1.03e-81	264	98	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	683301	682546	transporter
gnl|TC-DB|P40410|3.A.1.14.15	3.A.1.14.15	Iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P40410|3.A.1.14.15	36.304	2.31e-41	150	90	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	685258	684359	transporter
gnl|TC-DB|P40410|3.A.1.14.15	3.A.1.14.15	Iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P40410|3.A.1.14.15	36.304	2.31e-41	150	90	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	685258	684359	transporter
gnl|TC-DB|Q32AY2|3.A.1.14.18	3.A.1.14.18	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q32AY2|3.A.1.14.18	37.500	2.33e-40	147	92	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	413864	414688	transporter
gnl|TC-DB|Q32AY2|3.A.1.14.18	3.A.1.14.18	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q32AY2|3.A.1.14.18	37.500	2.33e-40	147	92	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	413864	414688	transporter
gnl|TC-DB|Q9HV90|3.A.1.14.21	3.A.1.14.21	Heme	EX_cpd00028_e0	rxn05148,rxn09115,rxn27591	gnl|TC-DB|Q9HV90|3.A.1.14.21	24.783	3.03e-13	67.0	76	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	412862	413545	transporter
gnl|TC-DB|Q9S215|3.A.1.14.22	3.A.1.14.22	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9S215|3.A.1.14.22	60.311	5.01e-103	327	93	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	529557	528790	transporter
gnl|TC-DB|Q9S215|3.A.1.14.22	3.A.1.14.22	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9S215|3.A.1.14.22	60.311	5.01e-103	327	93	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	529557	528790	transporter
gnl|TC-DB|Q8EI19|3.A.1.14.23	3.A.1.14.23	cyanocob(III)alamin	EX_cpd03424_e0	rxn05187	gnl|TC-DB|Q8EI19|3.A.1.14.23	38.369	1.54e-48	173	87	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1723396	1724310	transporter
gnl|TC-DB|P72592|3.A.1.14.24	3.A.1.14.24	Iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P72592|3.A.1.14.24	56.274	1.14e-92	296	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	683319	682531	transporter
gnl|TC-DB|P72592|3.A.1.14.24	3.A.1.14.24	Iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P72592|3.A.1.14.24	56.274	1.14e-92	296	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	683319	682531	transporter
gnl|TC-DB|Q5SKA0|3.A.1.14.26	3.A.1.14.26	cyanocob(III)alamin	EX_cpd03424_e0	rxn05187	gnl|TC-DB|Q5SKA0|3.A.1.14.26	43.627	9.09e-34	125	91	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	529482	528871	transporter
gnl|TC-DB|O87491|3.A.1.14.28	3.A.1.14.28	Fe3	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|O87491|3.A.1.14.28	34.028	3.23e-38	141	98	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	352832	353638	transporter
gnl|TC-DB|O87491|3.A.1.14.28	3.A.1.14.28	Iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|O87491|3.A.1.14.28	34.028	3.23e-38	141	98	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	352832	353638	transporter
gnl|TC-DB|O87491|3.A.1.14.28	3.A.1.14.28	Iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|O87491|3.A.1.14.28	34.028	3.23e-38	141	98	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	352832	353638	transporter
gnl|TC-DB|Q9FBS6|3.A.1.1.43	3.A.1.1.43	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|Q9FBS6|3.A.1.1.43	32.479	9.72e-26	104	75	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2577948	2577277	transporter
gnl|TC-DB|Q9FBS6|3.A.1.1.43	3.A.1.1.43	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q9FBS6|3.A.1.1.43	32.479	9.72e-26	104	75	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2577948	2577277	transporter
gnl|TC-DB|P07821|3.A.1.14.3	3.A.1.14.3	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P07821|3.A.1.14.3	40.873	2.58e-61	206	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	529566	528814	transporter
gnl|TC-DB|P07821|3.A.1.14.3	3.A.1.14.3	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P07821|3.A.1.14.3	40.873	2.58e-61	206	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	529566	528814	transporter
gnl|TC-DB|Q9KZ08|3.A.1.1.44	3.A.1.1.44	maltodextrin	EX_cpd11976_e0	rxn11140	gnl|TC-DB|Q9KZ08|3.A.1.1.44	32.171	4.85e-32	122	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	745307	744540	transporter
gnl|TC-DB|Q9KZ08|3.A.1.1.44	3.A.1.1.44	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q9KZ08|3.A.1.1.44	32.171	4.85e-32	122	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	745307	744540	transporter
gnl|TC-DB|Q8NMV3|3.A.1.1.45	3.A.1.1.45	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q8NMV3|3.A.1.1.45	99.774	0.0	838	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2579564	2578236	transporter
gnl|TC-DB|Q9X665|3.A.1.14.7	3.A.1.14.7	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9X665|3.A.1.14.7	49.213	6.28e-83	268	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	683307	682546	transporter
gnl|TC-DB|Q9X665|3.A.1.14.7	3.A.1.14.7	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9X665|3.A.1.14.7	49.213	6.28e-83	268	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	683307	682546	transporter
gnl|TC-DB|Q8GRB0|3.A.1.14.8	3.A.1.14.8	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q8GRB0|3.A.1.14.8	49.603	6.77e-82	264	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	683301	682546	transporter
gnl|TC-DB|Q8GRB0|3.A.1.14.8	3.A.1.14.8	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q8GRB0|3.A.1.14.8	49.603	6.77e-82	264	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	683301	682546	transporter
gnl|TC-DB|O30494|3.A.1.1.49	3.A.1.1.49	D-mannitol	EX_cpd00314_e0	rxn13853	gnl|TC-DB|O30494|3.A.1.1.49	49.383	4.02e-96	310	96	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2582314	2581364	transporter
gnl|TC-DB|Q9HQ19|3.A.1.14.9	3.A.1.14.9	Iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9HQ19|3.A.1.14.9	39.860	1.67e-35	135	80	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	413837	414685	transporter
gnl|TC-DB|Q9HQ19|3.A.1.14.9	3.A.1.14.9	Iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9HQ19|3.A.1.14.9	39.860	1.67e-35	135	80	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	413837	414685	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	choline	EX_cpd00098_e0	rxn05159,rxn08212	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	63.228	3.85e-148	460	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2582314	2581190	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	63.228	3.85e-148	460	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2582314	2581190	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	maltoheptaose	EX_cpd15494_e0	rxn10833	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	63.228	3.85e-148	460	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2582314	2581190	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	63.228	3.85e-148	460	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2582314	2581190	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	maltotetraose	EX_cpd01399_e0	rxn08877,rxn10173	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	63.228	3.85e-148	460	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2582314	2581190	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	63.228	3.85e-148	460	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2582314	2581190	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	raffinose	EX_cpd00382_e0	rxn18495	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	63.228	3.85e-148	460	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2582314	2581190	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	stachyose	EX_cpd01133_e0	rxn18552	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	63.228	3.85e-148	460	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2582314	2581190	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	sucrose	EX_cpd00076_e0	rxn18575	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	63.228	3.85e-148	460	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2582314	2581190	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	63.228	3.85e-148	460	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2582314	2581190	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	63.228	3.85e-148	460	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2582314	2581190	transporter
gnl|TC-DB|Q5SLB4|3.A.1.1.50	3.A.1.1.50	choline	EX_cpd00098_e0	rxn05159,rxn08212	gnl|TC-DB|Q5SLB4|3.A.1.1.50	26.786	1.59e-23	100	78	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1454372	1455364	transporter
gnl|TC-DB|Q6MNM2|3.A.1.1.51	3.A.1.1.51	maltoheptaose	EX_cpd15494_e0	rxn10833	gnl|TC-DB|Q6MNM2|3.A.1.1.51	48.555	7.52e-100	320	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	749499	748516	transporter
gnl|TC-DB|Q6MNM2|3.A.1.1.51	3.A.1.1.51	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q6MNM2|3.A.1.1.51	48.555	7.52e-100	320	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	749499	748516	transporter
gnl|TC-DB|Q6MNM2|3.A.1.1.51	3.A.1.1.51	maltotetraose	EX_cpd01399_e0	rxn08877,rxn10173	gnl|TC-DB|Q6MNM2|3.A.1.1.51	48.555	7.52e-100	320	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	749499	748516	transporter
gnl|TC-DB|Q6MNM2|3.A.1.1.51	3.A.1.1.51	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q6MNM2|3.A.1.1.51	48.555	7.52e-100	320	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	749499	748516	transporter
gnl|TC-DB|Q55281|3.A.1.15.1	3.A.1.15.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q55281|3.A.1.15.1	38.863	2.11e-41	148	96	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1725376	1725990	transporter
gnl|TC-DB|Q55281|3.A.1.15.1	3.A.1.15.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q55281|3.A.1.15.1	38.863	2.11e-41	148	96	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1725376	1725990	transporter
gnl|TC-DB|Q55281|3.A.1.15.1	3.A.1.15.1	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q55281|3.A.1.15.1	38.863	2.11e-41	148	96	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1725376	1725990	transporter
gnl|TC-DB|Q55281|3.A.1.15.1	3.A.1.15.1	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|Q55281|3.A.1.15.1	38.863	2.11e-41	148	96	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1725376	1725990	transporter
gnl|TC-DB|A1IQK5|3.A.1.15.10	3.A.1.15.10	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|A1IQK5|3.A.1.15.10	37.850	3.03e-30	115	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1725352	1725975	transporter
gnl|TC-DB|A1IQK5|3.A.1.15.10	3.A.1.15.10	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|A1IQK5|3.A.1.15.10	37.850	3.03e-30	115	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1725352	1725975	transporter
gnl|TC-DB|O34946|3.A.1.15.11	3.A.1.15.11	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|O34946|3.A.1.15.11	34.562	3.06e-32	120	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	683301	682660	transporter
gnl|TC-DB|O84071|3.A.1.15.12	3.A.1.15.12	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|O84071|3.A.1.15.12	35.371	5.04e-34	127	97	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1725340	1726011	transporter
gnl|TC-DB|O84071|3.A.1.15.12	3.A.1.15.12	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|O84071|3.A.1.15.12	35.371	5.04e-34	127	97	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1725340	1726011	transporter
gnl|TC-DB|B2J0B7|3.A.1.15.13	3.A.1.15.13	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|B2J0B7|3.A.1.15.13	26.148	9.74e-27	108	85	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	28985	28152	transporter
gnl|TC-DB|Q97PG9|3.A.1.15.14	3.A.1.15.14	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q97PG9|3.A.1.15.14	34.677	1.38e-29	113	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1725295	1726020	transporter
gnl|TC-DB|G0LRW9|3.A.1.15.15	3.A.1.15.15	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|G0LRW9|3.A.1.15.15	31.068	1.22e-26	105	98	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	30004	30597	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|658118070|3.A.1.15.16	30.841	1.33e-24	97.8	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	30004	30615	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|658118070|3.A.1.15.16	30.841	1.33e-24	97.8	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	30004	30615	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|658118070|3.A.1.15.16	30.841	1.33e-24	97.8	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	30004	30615	transporter
gnl|TC-DB|658118070|3.A.1.15.16	3.A.1.15.16	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|658118070|3.A.1.15.16	30.841	1.33e-24	97.8	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	30004	30615	transporter
gnl|TC-DB|Q6MI08|3.A.1.15.17	3.A.1.15.17	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q6MI08|3.A.1.15.17	27.273	3.33e-07	46.6	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2137915	2137361	transporter
